CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Washington,White House,DC,US,2017-06-03,hundreds,200,200,200,220,180,general protesters,supporting Trump's decision to withdraw from Paris Accords; ; climate change,2,rally,0,0,0,0,1,1,http://wtop.com/dc/2017/06/supporters-cheer-trump-at-pittsburgh-not-paris-rally-outside-white-house/,,,,
Watsonville ,,CA,US,2017-06-03,,,,,,,March for Truth,Demand investigation into Trump-Russia ties,1,march,,,,,1,1,https://www.marchfortruth.info/find-a-local-march/,,,,
Weaverville,,CA,US,2017-06-03,about 20,20,20,20,22,18,March for Truth,Demand investigation into Trump-Russia ties,1,protest,0,0,0,0,1,1,http://www.trinityjournal.com/news/local/image_0329da9e-4b17-11e7-91b3-eb59ba1af025.html,,,,
Wenatchee,,WA,US,2017-06-03,,22,22,22,24,20,March for Truth,Demand investigation into Trump-Russia ties,1,march,,,,,1,1,https://www.marchfortruth.info/find-a-local-march/,https://www.facebook.com/events/532065337182715/,,,
Wilmington,,NC,US,2017-06-03,,,,,,,March for Truth,Demand investigation into Trump-Russia ties,1,march,,,,,1,1,https://www.marchfortruth.info/find-a-local-march/,,,,
Buffalo,,NY,US,2017-06-04,,,,,,,general protesters,Equality March,1,march,,,,,1,1,http://www.equalitymarch2017.org/participating-cities/,,,,
Colorado Springs,Acacia Park ,CO,US,2017-06-04,about a hundred,100,100,100,110,90,general protesters,Protest Trump withdrawal from Paris accords,1,rally,0,0,0,0,1,1,http://gazette.com/about-100-gather-in-downtown-colorado-springs-to-protest-against-trumps-withdrawal-of-paris-climate-accord/article/1604494,,,,
Conway ,,AR,US,2017-06-04,,,,,,,general protesters,Equality March,1,march,,,,,1,1,http://www.equalitymarch2017.org/participating-cities/,,,,
Moscow,Moscow,ID,US,2017-06-04,,,,,,,Unity on the Palouse; Indivisible Palouse,Demand investigation into Trump-Russia ties,1,demonstration,,,,,1,1,https://www.facebook.com/marchfortruth/,,,,
New York,Manhattan’s Fifth Avenue,NY,US,2017-06-04,over 100,100,100,100,110,90,Jewish Voice for Peace; IfNotNow,anti-Israeli occupation; oppose NYPD exchange program with Israeli security forces,0,protest,7,0,0,0,1,1,https://972mag.com/jewish-activists-arrested-for-protesting-new-york-pro-israel-parade/127860/,,,,
Northampton,Pulaski Park,MA,US,2017-06-04,about three dozen,36,36,36,40,32,General protesters,protesting AHCA; health care,1,protest,0,0,0,0,1,1,http://www.masslive.com/news/index.ssf/2017/06/northampton_activists_stage_di.html,,,,
Orange Beach,Perdido Pass (in water),AL,US,2017-06-04,two dozen boats,48,48,48,53,43,recreational fishermen,against Federal limits on Red Snapper catch; fishing; economy,0,protest,0,0,0,0,1,1,http://wkrg.com/2017/05/31/red-snapper-protest-planned-at-perdido-pass/,http://local15tv.com/news/local/anglers-meet-to-talk-protest,http://wkrg.com/2017/06/04/perdido-pass-protest-over-3-day-red-snapper-season/,,
Portland,City Hall; Chapman square,OR,US,2017-06-04,"FB group; crowds swelled to thousands ""on both sides""",490,945,1500,539,1350,general protesters,Oppose fascism; counter protest Trump Free Speech rally,1,counter-protest,14,0,0,1,1,1,https://www.wtvq.com/2017/06/04/the-latest-police-detain-large-crowd-near-portland-rally/,https://www.facebook.com/events/1336757926445013/permalink/1338696972917775/,,It is ambiguous as to whether any of those arrested is associated with the pro-Trump camp. However police records generally suggest they are associated with antifa.,
Portland ,Terry D. Schrunk Plaza,OR,US,2017-06-04,hundreds,200,337,504,220,454,Patriot Prayer ,Trump Free Speech; pro-Trump,2,rally ,0,0,0,1,1,1,https://www.wtvq.com/2017/06/04/the-latest-police-detain-large-crowd-near-portland-rally/,http://www.reuters.com/article/us-oregon-protests-idUSKBN18V0J0,https://www.facebook.com/events/1927691894133941/,It is ambiguous as to whether any of those arrested is associated with the pro-Trump camp. However police records generally suggest they are associated with antifa.,
Washington,,DC,US,2017-06-04,,,,,,,IfNotNow,anti-Israeli occupation,0,protest,0,0,0,0,1,1,https://972mag.com/jewish-activists-arrested-for-protesting-new-york-pro-israel-parade/127860/,,,,
Conway,,SC,US,2017-06-05,,10,10,10,11,9,Grand Strand Action Together,Protesting comments on undocumented students by school board chairman,0,protest,0,0,0,0,1,1,http://www.myrtlebeachonline.com/news/local/education/article154587904.html,,,Count from picture,
Albany,State Capitol,NY,US,2017-06-06,,,,,,,NYRenews,Climate Lobby Day; support addressing climate change,1,rally,,,,,1,1,https://www.facebook.com/events/1861502247508170/?acontext=%7B%22action_history%22%3A%22null%22%7D,,,,
Chicago,Thompson Building,IL,US,2017-06-06,about 150 advocates ,,,,,,More than 30 organizations (mostly health-focused) ,"Reject GOP health care bill; protect Medicaid; ""don't cap my care"" ",0,rally,0,0,0,0,1,1,https://www.accessliving.org/1410ga850,http://www.lawndalenews.com/2017/06/dont-cap-our-care/,,,
Chicago,,IL,US,2017-06-06,,,,,,,general protesters; schoolchildren; spontaneous,Against police brutality; against Rahm Emmanuel; against cover-up of death of Laquan McDonald,0,protest,0,0,0,0,1,1,http://thehill.com/blogs/blog-briefing-room/336574-school-children-chant-16-shots-and-a-cover-up-at-rahm-emanuel,,,,
Idaho Falls,outside Rep. Simpon's home,ID,US,2017-06-06,hundreds,200,200,200,220,180,general protesters,supporting Medicaid,1,protest;rally,0,0,0,0,1,1,https://www.eastidahonews.com/2017/06/locals-march-for-medicaid-near-us-politicians-offices/,,,,
Missoula,,MT,US,2017-06-06,about 50,50,50,50,55,45,"""Don't Cap My Care"" ",Reject GOP health care bill,1,rally,0,0,0,0,1,1,http://mtpr.org/post/senator-daines-urged-protect-medicaid,,,,
National City,Outside City Hall,CA,US,2017-06-06,about 100,100,100,100,110,90,general protesters,supporting family whose parents are detained for immigration reasons,0,rally,0,0,0,0,1,1,http://www.sandiegouniontribune.com/news/immigration/sd-me-duarte-protest-20170607-story.html,,,,
Spokane,,WA,US,2017-06-06,dozens; about 30,24,27,30,26,27,The Arc of Spokane,"Reject GOP health care bill; protect Medicaid; ""don't cap my care"" ",1,rally,0,0,0,0,1,1,https://www.inlander.com/Bloglander/archives/2017/06/07/spokane-families-worry-that-medicaid-cuts-could-hinder-care-for-loved-ones-with-disabilities,http://www.kxly.com/news/local-news/dozens-rally-against-proposed-medicaid-cuts-in-spokane-1/530505721,,,
Vista,1800 Thibodo Rd,CA,US,2017-06-06,,,,,,,general protesters,"against President Trump, against U.S. Representative Darryl Issa",1,demonstration,,,,,1,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Vista,1800 Thibodo Rd.,CA,US,2017-06-06,,,,,,,general protesters,for President Trump,2,counter-protest,,,,,0,1,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,,,,
Washington,,DC,US,2017-06-06,about 400,400,400,400,440,360,"""Don't Cap My Care"" ",Reject GOP health care bill; protect Medicaid,1,,0,0,0,0,1,1,http://money.cnn.com/2017/06/07/news/economy/gop-medicaid-rural/index.html,,,,
Winston-Salem,Merschel Plaza,NC,US,2017-06-06,about 20,20,20,20,22,18,general protesters,protesting death of two inmates while imprisoned,0,protest,0,0,0,0,1,1,http://www.mooresvilletribune.com/news/state/about-demonstrators-protest-the-deaths-of-two-jail-inmates/article_9ee8c38c-5f5d-5b0a-af43-49576eb1faa8.html,,,,
Brooklyn,Diocese of Brooklyn ,NY,US,2017-06-07,about 150,150,150,150,165,135,general protesters,Against closure of Middle Village Preparatory Charter School,0,,0,0,0,0,1,1,http://www.qchron.com/editions/central/middle-village-prep-marches-in-brooklyn/article_d6630a6c-b68d-557f-a97a-9b1275e190ac.html,,,,
Brooklyn,outside the office of Catholic Charities Brooklyn and Queens on Joralemon Street,NY,US,2017-06-07,,6,6,6,7,5,Brownsville Cultural Coalition,Against demolition of Our Lady of Loreto church,0,,0,0,0,0,1,1,http://www.brooklyneagle.com/articles/2017/6/7/save-our-lady-loreto-protesters-outside-catholic-church-offices-demand,,,Count from picture,
Dallas ,city hall,TX,US,2017-06-07,,,,,,,general protesters,in opposition of SB 4; pro-sanctuary,1,protest,,,,,1,1,https://www.dallasnews.com/news/news/2017/05/31/dozens-protest-outside-offices-matt-rinaldi-two-days-threatens-shoot-fellow-lawmaker-sb4-fight,,,,
El Paso,Outside Wells Fargo building,TX,US,2017-06-07,several,42,42,42,46,38,Border Network for Human Rights,"demanding firing of Rep. Rinaldi, againts racism, against ICE",0,protest,0,0,0,0,1,1,http://www.elpasoproud.com/news/el-pasoans-join-statewide-protest-demanding-rep-rinaldis-firing/734691165,https://www.facebook.com/events/818356918316715/?acontext=%7B%22source%22%3A5%2C%22page_id_source%22%3A101664589909062%2C%22action_history%22%3A[%7B%22surface%22%3A%22page%22%2C%22mechanism%22%3A%22main_list%22%2C%22extra_data%22%3A%22%7B%5C%22page_id%5C%22%3A101664589909062%2C%5C%22tour_id%5C%22%3Anull%7D%22%7D]%2C%22has_source%22%3Atrue%7D,,,
Macomb County,Outside Macomb County administration building,MI,US,2017-06-07,about two dozen,24,24,24,26,22,union officials,protesting workplace conditions,0,protest,0,0,0,0,1,1,http://www.macombdaily.com/government-and-politics/20170607/union-officials-protest-macomb-county-clerk-workplace-conditions,,,,
Raleigh,Wake County Justice Center,NC,US,2017-06-07,dozens,24,24,24,26,22,general protesters,protesting ICE's removal of a community man; Against arrest and deportation of Mosa Hamadeesa,0,protest; rally,0,0,0,0,1,1,http://abc11.com/news/supporters-rally-for-raleigh-father-detained-by-ice/2070686/,,,,
Bismarck,"south of I-94, between East Capitol Ave. and East Interchange",ND,US,2017-06-08,Facebook: 18 went; about 50,18,32,50,20,45,North Dakota ALF-CIO; community members,against GOP's AHCA; health care,1,rally,0,0,0,0,1,1,http://bismarcktribune.com/news/state-and-regional/north-dakotans-react-to-health-care-bill/article_4fa03706-cc79-53d8-b38b-e9991502cd29.html,https://www.facebook.com/events/1779102572104976/,http://www.ndaflcio.org/news/north-dakota-labor-and-fight-healthcare,,
Norristown,Montgomery County Courthouse,PA,US,2017-06-08,,,,,,,general protesters,Against sexual violence  regarding Bill Cosby trial,0,protest,,,,,1,1,http://counton2.com/2017/06/13/bill-cosby-jury-to-hear-more-of-his-deposition-testimony/,,,,
Columbus,Outside state house,OH,US,2017-06-09,about a dozen,12,12,12,13,11,general protesters,protesting the militia's presence,0,protest,0,0,0,0,1,1,http://nbc4i.com/2017/06/09/militia-members-march-on-ohio-statehouse/,,,,
Columbus,Outside state house,OH,US,2017-06-09,More than 100,100,100,100,110,90,Militia members,march to guarantee safety,0,rally,0,0,0,0,1,1,http://nbc4i.com/2017/06/09/militia-members-march-on-ohio-statehouse/,,,,
Granby,Granby Junior-Senior High School ,MA,US,2017-06-09,about 200,200,200,200,220,180,general protesters; students,support school and faculty; oppose faculty layoffs and budget cuts,0,walk-out,0,0,0,0,1,1,http://www.masslive.com/news/index.ssf/2017/06/granby_students_stage_walk-out.html,,,,
Little Rock ,State House,AR,US,2017-06-09,about 65 (estimated 15 religious leaders and about 50 supporters),65,65,65,72,59,Cooperative Baptist Fellowship of Arkansas,Support of Judge Wendell Griffen's First Amendment rights,0,rally,0,0,0,0,1,1,http://www.arkansasmatters.com/news/local-news/religious-leaders-defend-arkansas-judges-death-penalty-protest/736911216,http://www.arkansasonline.com/news/2017/jun/09/religious-leaders-rally-support-judge-penalized-de/,,,
Navarre Beach,,FL,US,2017-06-09,,12,12,12,13,11,Miscellaneous protesters,bring back the old Navarre Beach sign,0,,0,0,0,0,1,1,http://www.pnj.com/videos/news/2017/06/09/protesters-want-navarre-beach-sign-back/102692218/,,,Count from picture,
New York,Times Square,NY,US,2017-06-09,,20,20,20,22,18,general protesters,In support of body positivity,0,demonstration,,,,,1,1,http://www.refinery29.com/2017/06/158545/nude-body-positivity-protest-times-square-new-york,,,,
Pittsburgh,Allegheny County Courthouse,PA,US,2017-06-09,about a dozen,12,12,12,13,11,ACJ Health Justice Project,demand changes at Allegheny County Jail; demand fire warden and  abolish the jail ,0,protest,0,0,0,0,1,1,http://www.post-gazette.com/local/city/2017/06/10/Protestors-demand-changes-at-county-jail/stories/201706100093,,,,
Tulsa,,OK,US,2017-06-09,dozens,24,24,24,26,22,General protesters,"Protesting against police shooting of black man, Joshua Barre; against police brutality ",0,protest,0,0,0,0,1,1,http://www.chicagotribune.com/news/nationworld/ct-tulsa-police-shooting-20170609-story.html,,,,
Atlanta,across from Piedmont Park,GA,US,2017-06-10,,,,,,,Georgia chapter of the Council on American-Islamic Relations,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,http://www.11alive.com/news/local/anti-sharia-pro-islam-rallies-held-in-atlanta/447641032,,,,
Atlanta,Piedmont Park,GA,US,2017-06-10,,61,61,61,67,55,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,http://www.11alive.com/news/local/anti-sharia-pro-islam-rallies-held-in-atlanta/447641032,https://www.facebook.com/events/1978908155670921,,,
Austin,State Capitol,TX,US,2017-06-10,hundreds,77,132,200,85,180,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,http://www.statesman.com/news/local/rally-against-islamic-sharia-law-draws-hundreds-including-counter-protest-capitol/vg3RWFai7HoOCjRmhRjxyI/,https://www.facebook.com/events/135208640357670,,,
Austin,,TX,US,2017-06-10,,,,,,,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,http://www.statesman.com/news/local/rally-against-islamic-sharia-law-draws-hundreds-including-counter-protest-capitol/vg3RWFai7HoOCjRmhRjxyI/,,,,
Berlin,,CT,US,2017-06-10,,,,,,,general protesters,Equality March,1,march,,,,,1,1,http://www.equalitymarch2017.org/participating-cities/,,,,
Bloomsburg,,PA,US,2017-06-10,,,,,,,general protesters,Equality March,1,march,,,,,1,1,http://www.equalitymarch2017.org/participating-cities/,,,,
Boston,139 Tremont Street,MA,US,2017-06-10,,74,74,74,81,67,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/1231821556945245,,,,
Brooklyn,,NY,US,2017-06-10,,,,,,,general protesters,Equality March,1,march,,,,,1,1,http://www.equalitymarch2017.org/participating-cities/,,,,
Charlotte,,NC,US,2017-06-10,,600,600,600,660,540,Love Life Charlotte,Men against abortion,0,,,,,,1,1,http://www.huffingtonpost.com/entry/outside-a-clinic-in-charlotte-600-protestors-claim-abortion-is-a-mans-issue_us_593c1dffe4b0c5a35c9ffe69,http://www.charlotteobserver.com/news/local/article155522559.html,,,
Chicago,downtown,IL,US,2017-06-10,about 200,200,200,200,220,180,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,counterprotest,0,0,0,0,1,1,https://twitter.com/ChicagoReporter/status/873654175007207429/photo/1,,,,
Chicago,Washington Square Park,IL,US,2017-06-10,about 20 ,20,47,80,22,72,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,https://twitter.com/ChicagoReporter/status/873654175007207429/photo/1,https://www.facebook.com/events/1205295786260111,,,
Dallas ,Abrams Rd & Centennial Blvd,TX,US,2017-06-10,,117,117,117,129,105,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/304500689987148,,,,
Denver,Veterans Park,CO,US,2017-06-10,about 150-175,150,161,175,165,158,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,Counterprotest,4,0,0,0,1,1,http://www.denverpost.com/2017/06/10/islamic-law-shariah-protest-denver/,,,,
Denver,West steps of state Capitol,CO,US,2017-06-10,,154,163,175,169,158,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,http://www.denverpost.com/2017/06/10/islamic-law-shariah-protest-denver/,https://www.facebook.com/events/302611956846664,,,
Des Moines,,IA,US,2017-06-10,about 40,40,40,40,44,36,March for Science Iowa,Protest Trump withdrawal from Paris accords; climate change,1,rally,0,0,0,0,1,1,http://www.desmoinesregister.com/story/news/local/2017/06/10/demonstrators-gather-iowa-capitol-protest-paris-accord-withdrawal/386520001/,,,,
Harrisburg,State Capitol,PA,US,2017-06-10,,60,70,82,66,74,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,https://www.houstonpublicmedia.org/articles/news/2017/06/11/204392/anti-sharia-marchers-met-with-counter-protests-around-the-country/,https://www.facebook.com/events/308504286249002,,,
Harrisburg,,PA,US,2017-06-10,,60,60,60,66,54,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,counterprotest,0,0,0,0,1,1,https://www.houstonpublicmedia.org/articles/news/2017/06/11/204392/anti-sharia-marchers-met-with-counter-protests-around-the-country/,,,,
Houston,San Jacinto Battleground,TX,US,2017-06-10,,128,128,128,141,115,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/1447018595356598,,,,
Houston,,TX,US,2017-06-10,hundreds,200,200,200,220,180,This Is Texas,Protesting possible removal of Sam Houston statue,0,rally,0,0,0,0,1,1,http://www.chron.com/houston/article/Armed-protesters-at-Hermann-Park-protest-statue-11210583.php,http://www.foxnews.com/us/2017/06/11/feared-removal-texas-heros-statue-prompts-armed-protest.html,,may have been response to rumors of a different protest by antifa - which did not occur and may have been fake news / deliverate hoax,
Indianapolis,Washington Street,IN,US,2017-06-10,,69,69,69,76,62,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,http://wishtv.com/2017/06/10/anti-sharia-law-march-downtown-draws-counter-protest/,https://www.facebook.com/events/771981546310196,,,
Indianapolis,,IN,US,2017-06-10,,,,,,,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,http://wishtv.com/2017/06/10/anti-sharia-law-march-downtown-draws-counter-protest/,,,,
Jacksonville ,,FL,US,2017-06-10,,37,37,37,41,33,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/248413665638428,,,,
Kansas City ,Washington Square Park at Crown Center,MO,US,2017-06-10,About 100 people divided up into three camps,33,48,67,36,60,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,http://fox4kc.com/2017/06/10/rallies-against-sharia-law-draw-counter-protests-in-kc-across-the-us/,https://www.facebook.com/events/329414644127993,,,
Kansas City ,Washington Square Park at Crown Center,MO,US,2017-06-10,About 100 people divided up into three camps,33,48,67,36,60,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,http://fox4kc.com/2017/06/10/rallies-against-sharia-law-draw-counter-protests-in-kc-across-the-us/,,,,
Lansing,East Miller Road,MI,US,2017-06-10,,180,180,180,198,162,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,,,,,1,1,http://www.lansingstatejournal.com/story/news/2017/06/09/counter-protests-planned-lansing-anti-sharia-law-march/382257001/,http://www.arabamericannews.com/2017/06/18/anti-sharia-law-rallies-in-michigan-draw-counter-protests/,,,
Lansing,"South Pennsylvania Avenue, near the Interstate 96 interchange",MI,US,2017-06-10,,20,61,110,22,99,Act For America,March Against Sharia,2,protest,,,,,1,1,http://www.lansingstatejournal.com/story/news/2017/06/09/counter-protests-planned-lansing-anti-sharia-law-march/382257001/,http://www.arabamericannews.com/2017/06/18/anti-sharia-law-rallies-in-michigan-draw-counter-protests/,https://www.facebook.com/events/304647699969918,,
Lansing,state Capitol Building ,MI,US,2017-06-10,,,,,,,Women’s March Michigan; Islamic Center of East Lansing,Wash Away the Hate; against Islamophobia,1,demonstration,0,0,0,0,1,1,http://statenews.com/article/2017/06/anti-sharia-anti-islamophobia-dialogue,,,,
Montpelier,Statehouse,VT,US,2017-06-10,nearly 250,250,250,250,275,225,general protesters,Equality March,1,march,,,,,1,1,http://www.mychamplainvalley.com/news/hundreds-march-for-lgbtq-solidarity-honoring-victims-of-orlando-shooting/737449844,,,,
New York,Foley Square,NY,US,2017-06-10,,235,235,235,259,212,Act For America,March Against Sharia,2,protest,4,1,0,0,1,1,http://nypost.com/2017/06/11/man-arrested-for-knocking-maga-hat-off-during-clashing-muslim-protests/,https://www.facebook.com/events/310056609432143,,,
New York,Foley Square,NY,US,2017-06-10,,,,,,,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,http://nypost.com/2017/06/11/man-arrested-for-knocking-maga-hat-off-during-clashing-muslim-protests/,,,,
Oceanside,,CA,US,2017-06-10,,41,41,41,45,37,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/409953006065019,,,,
Orlando,Valencia College East Campus,FL,US,2017-06-10,count video,150,195,250,165,225,Act For America; Identity Evropa; Proud Boys,"March Against Sharia, for President Trump, for patriotism",2,march,0,0,0,0,1,1,https://www.facebook.com/events/1919303175005708,https://twitter.com/MIAagainstFash/status/1559982187176497152,https://www.wftv.com/news/local/orlando-group-hosts-rally-as-part-of-nationwide-march-against-sharia/532032920/,,
Orlando,Valencia College East Campus,FL,US,2017-06-10,count video,50,,70,,,DSA,"against March Against Sharia, against bigotry and hate, against white supremacy, for LGBTQ+ pride, for religious freedom, for science",1,counter-protest,0,0,0,0,0,1,https://www.wftv.com/news/local/orlando-group-hosts-rally-as-part-of-nationwide-march-against-sharia/532032920/,,,,
Phoenix,,AZ,US,2017-06-10,,139,139,139,153,125,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/301897253593376,,,,
Raleigh,capitol,NC,US,2017-06-10,50 or so,50,50,50,55,45,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,https://www.indyweek.com/news/archives/2017/06/11/anti-sharia-activists-and-militia-members-protested-in-raleigh-saturday-they-were-vastly-outnumbered,,,,
Raleigh,capitol,NC,US,2017-06-10,some 250,250,250,250,275,225,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,https://www.indyweek.com/news/archives/2017/06/11/anti-sharia-activists-and-militia-members-protested-in-raleigh-saturday-they-were-vastly-outnumbered,,,,
Roseville,,CA,US,2017-06-10,,196,196,196,216,176,Act For America,March Against Sharia,2,demonstration,0,0,0,0,1,1,http://www.hcn.org/articles/sharia-trump-rallies-right-islam-white-nationalist,https://www.facebook.com/events/286454171779912,,,
Roseville,,CA,US,2017-06-10,hundreds,200,200,200,220,180,Indivisible,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,counter-protest,0,0,0,0,1,1,http://www.hcn.org/articles/sharia-trump-rallies-right-islam-white-nationalist,,,,
Salt Lake City ,,UT,US,2017-06-10,about 100,,,,,,Healthier Utah Coalition and Utah Unite for Healthcare,oppose changes to Obamacare,1,rally ,0,0,0,0,1,1,http://www.good4utah.com/news/top-stories/advocates-for-affordable-health-care-unite-at-utah-rally/737381323,,,,
San Bernadino,near Inland Regional Center,CA,US,2017-06-10,More than 200,200,200,200,220,180,Act For America,March Against Sharia,2,protest,3,0,0,1,1,1,http://www.latimes.com/local/lanow/la-me-ln-anti-sharia-protest-20170610-story.html,,,,
San Bernadino,near Inland Regional Center,CA,US,2017-06-10,about 100,100,100,100,110,90,general protesters,anti-Trump; Anti-March Against Sharia,1,protest,0,0,0,0,1,1,http://www.latimes.com/local/lanow/la-me-ln-anti-sharia-protest-20170610-story.html,,,,
San Bernardino,,CA,US,2017-06-10,About 100,100,100,100,110,90,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,counterprotest,,,,,1,1,http://www.latimes.com/local/lanow/la-me-ln-anti-sharia-protest-20170610-story.html,,,,
Santa Clara,,CA,US,2017-06-10,,35,35,35,39,32,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/134170567146851/,,,,
Seattle,City Hall,WA,US,2017-06-10,several hundred,136,165,200,150,180,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/1790430037952720,,,,
Seattle,City Hall,WA,US,2017-06-10,several hundred,200,200,200,220,180,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,march,,,,,1,1,http://www.kiro7.com/news/local/real-time-updates-march-against-sharia-met-by-counter-protest-in-seattle/531845126,,,,
Southfield,SE Corner of M24 (Telegraph) and 12 Mile Road,MI,US,2017-06-10,,,,,,,Act For America,March Against Sharia,2,march,,,,,1,1,http://www.arabamericannews.com/2017/06/18/anti-sharia-law-rallies-in-michigan-draw-counter-protests/,https://www.facebook.com/events/304647699969918,,,
St. Charles,Frontier Park,MO,US,2017-06-10,,41,41,41,45,37,Act For America,March Against Sharia,2,march,,,,,1,1,https://www.facebook.com/events/434167793612772/,,,,
St. Paul,outside capitol,MN,US,2017-06-10,,117,117,117,129,105,Act For America,March Against Sharia,2,protest,7,0,0,0,1,1,http://normangeestar.net/2017/06/11/anti-sharia-law-march-downtown-draws-counter-protest/,https://www.facebook.com/events/1354831981270272,,,
St. Paul,outside capitol,MN,US,2017-06-10,,,,,,,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,http://normangeestar.net/2017/06/11/anti-sharia-law-march-downtown-draws-counter-protest/,,,,
St. Petersburg,Al Lang Stadium,FL,US,2017-06-10,,,,,,,general protesters,pro-LGBTQ,1,rally,0,0,0,0,1,1,http://www.tampabay.com/news/politics/elections/will-rick-baker-finally-march-in-st-pete-pride-this-year-its-complicated/2328094,,,,
Syracuse,100 S. Clinton Street,NY,US,2017-06-10,,52,52,52,57,47,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,http://www.npr.org/sections/thetwo-way/2017/06/11/532454216/anti-sharia-marchers-met-with-counter-protests-around-the-country,https://www.facebook.com/events/269447743520469,,,
Syracuse,,NY,US,2017-06-10,,,,,,,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,protest,0,0,0,0,1,1,http://www.npr.org/sections/thetwo-way/2017/06/11/532454216/anti-sharia-marchers-met-with-counter-protests-around-the-country,,,,
Trenton,Mercer County Jail,NJ,US,2017-06-10,,1,1,1,1,1,general protester,against unjust bail practices,0,hunger strike,0,1,0,0,1,1,https://www.send2press.com/wire/new-jersey-political-prisoner-nj-weedman-does-hunger-strike-for-bail-from-mercer-county-jail/,,,,
Virginia Beach,Mount Trashmore,VA,US,2017-06-10,dozens,24,52,87,26,78,Act For America,March Against Sharia,2,rally,0,0,0,0,1,1,http://wavy.com/2017/06/10/2-arrested-at-anti-sharia-law-protest-in-virginia-beach/,https://www.facebook.com/events/419112418463584,,,
Virginia Beach,Mount Trashmore,VA,US,2017-06-10,,12,12,12,13,11,general protesters,Anti-March Against Sharia; anti-bigotry; against Islamophobia,1,counterprotest,2,0,0,0,1,1,http://wavy.com/2017/06/10/2-arrested-at-anti-sharia-law-protest-in-virginia-beach/,,,JB count from video,
Washington,Dupont and Logan Circle neighborhoods,DC,US,2017-06-10,,,,,,,Capitol Pride; Marriott International,LGBTQ pride,0,demonstration,0,0,0,0,1,1,http://www.capitalpride.org/events/parade-2017/,https://www.washingtonpost.com/local/public-safety/captial-pride-parade-disrupted-by-protesters-revelers-rerouted/2017/06/10/97053aa6-4e28-11e7-9669-250d0b15f83b_story.html?utm_term=.2c87c5b9ea06,,,
Washington,"near 15th and P streets, NW",DC,US,2017-06-10,,,,,,,No Justice No Pride,against corporatization of Pride parade; LGBTQ,0,protest,0,0,0,0,1,1,https://www.washingtonpost.com/local/public-safety/captial-pride-parade-disrupted-by-protesters-revelers-rerouted/2017/06/10/97053aa6-4e28-11e7-9669-250d0b15f83b_story.html?utm_term=.2c87c5b9ea06,,,,
Waterbury,in front of Waterbury City Hall,CT,US,2017-06-10,,28,28,28,31,25,Act For America,March Against Sharia,2,protest,0,0,0,0,1,1,http://www.courant.com/news/connecticut/hc-waterbury-moslem-rallies-0611-20170610-story.html,https://www.facebook.com/events/1026614147478716/,,,
