date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-04-01,Murray,KY,Murray State University,,count video,100,100,West KY NOW; Women’s Faculty Caucus; the MSU Women’s Center; Lotus; Merryman House; ADVANCE at Murray State; Hart Residential College; MSU Alliance; MSU Amnesty International; MSU College Democrats; OMAS; Students of Sociology; MSU chapter of UNICEF,faculty; students,"against violence against women, against sexual assault, against misogyny",0,march; vigil,,,,,,,,,,,,https://www.wpsdlocal6.com/newsletter_stories/local-group-holds-vigil-honoring-women-who-have-suffered-violence/article_d544b168-939b-11eb-8046-b3b16c8c45bf.html,https://wsiltv.com/2021/04/01/vigil-for-violence-against-women-on-msu-campus-set-for-thursday/,https://www.murrayledger.com/news/group-protests-violence-against-women-with-vigil-on-campus/article_1c875d76-9367-11eb-b491-d3e8f819efda.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Naugatuck,CT,Naugatuck Green,,count video,25,30,Jane Doe No More,,in solidarity with victims of sexual assault,0,vigil,,,,,,,,,,,,https://www.mycitizensnews.com/news/jane-doe-no-more-holding-candlelight-vigil/,https://www.wtnh.com/news/connecticut/jane-doe-no-more-holds-vigil-for-sexual-assault-survivors-on-naugatuck-green/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"against racism, against police violence",1,vigil; march,,,,,,,,,,,,https://www.instagram.com/p/CNGqlyynSm3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,"Columbia University, Manhattan",,,,,GWC-UAW Local 2110,,"for a fair contract for graduate student workers at Columbia University, for collective bargaining rights",0,strike; picket,,,,,,,,,,,,https://twitter.com/GWCUAW/status/1376303725900402695,https://twitter.com/GWCUAW/status/1377623120983560201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,"Judson Memorial Church, Washington Square Park, Manhattan",,,,,Fund Excluded Workers Coalition; Housing Justice 4 All; Make the Road NY; New York Communities for Change; Jews for Racial and Economic Justice,,for financial relief from coronavirus pandemic for undocumented immigrants and other excluded workers,1,hunger strike; rally,,,,,,,,,,,,https://twitter.com/FEWCoalition/status/1377783128593403910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,gathering,,,,,,,,,,,,https://www.instagram.com/p/CNGqlyynSm3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,"Memorial Sloan Kettering Cancer Center, 1275 York Avenue, Manhattan",,,,,,,against racism,1,demonstration,,moment of silence outside hospital,,,,,,,,,,https://twitter.com/datainput/status/1377794875161186305,https://twitter.com/datainput/status/1377792602972565510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,"Office of the Governor of the State of New York, 633 3rd Ave, Manhattan",Washing of the Feet,,,,Fund Excluded Workers Coalition; New York Communities for Change,elected officials,"for state financial relief from coronavirus pandemic for undocumented immigrants and other excluded workers, for Excluded Workers Fund",1,demonstration; hunger strike,,,,,,,,,,,,https://twitter.com/nychange/status/1377615072864964608,https://twitter.com/nychange/status/1377661349568843779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,online,,,,,Voices for Seniors,elected officials,"for accountability for COVID-19 deaths in New York nursing homes, for state legislation repealing immunity for nursing home executives",0,virtual rally,,,,,,,,,,,,https://qns.com/2021/04/queens-assemblyman-and-advocates-rally-for-nursing-homes-investigation-and-immunity-repeal/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,New York,NY,"The Stonewall Inn, Manhattan",This Is Your Fight Too!,,,,The Stonewall Protests,,for visibility and rights for Black trans people,1,march,trailed marchers,,,,,,,,,,,https://www.instagram.com/p/CNG3eggjoha/,https://twitter.com/protest_nyc/status/1377806718361612296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,North Las Vegas,NV,Azure Villas,,,,,Progressive Leadership Alliance of Nevada,,"for investigation into illegal evictions, for cancelling back rent and providing more rental assistance during coronavirus pandemic",0,rally,,,,,,,,,,,,https://www.publicnewsservice.org/2021-04-01/housing-homelessness/protest-today-against-eviction-filed-after-feds-paid-the-rent/a73778-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Portland,OR,Laurelhurst Park,Justice for Patrick Kimmons and All Others March & Rally,,,,Justice for Patrick Kimmons,,"for justice for Patrick Kimmons, against racism, against police brutality",1,march; rally,,,,,,,,,,,,https://www.instagram.com/p/CNGSI8FBDiW/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Providence,RI,Rhode Island State House,,,,,DARE; Renew New England Coalition,,"for the THRIVE Act, for environmental justice, for racial justice, for economic justice, for abolishing police, for abolishing prisons, for eviction moratorium during coronavirus pandemic, for native peoples' rights",1,rally,,,,,,,,,,,,https://upriseri.com/dare-state-house-thrive-agenda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Rocky River,OH,,Rally at Rocky River Board of Education,count video,10,12,,parents; students,for transparency in Board of Education investigation into sexual abuse by teachers,0,rally,,,,,,,,,,,,https://fox8.com/news/rocky-river-parents-plan-rally-amid-teacher-investigation/,https://fox8.com/news/rocky-river-parents-rally-outside-school-board-to-express-concerns-amid-teacher-investigation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Sacramento,CA,"U.S. Army Corps of Engineers, 1325 J St",Stop Line 3 Rally,,,,350 Sacramento,,"against Line 3 pipeline project, for environmental protection, for native peoples' rights",1,rally,,,,,,,,,,,,https://www.facebook.com/events/184363699980813/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,San Francisco,CA,50 Beale St,Don’t be Fools: Cancel Debt and Make College Free (while you still can),,,,Bay Area Debtors Union; Debt Collective,,for cancelling all student debt,1,demonstration,,,,,,,,,,,,https://actionnetwork.org/events/dont-be-fools-cancel-debt-and-make-college-free-while-you-still-can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,San Francisco,CA,Civic Center Plaza,End Permits for Fossil Fools!,,,,Extinction Rebellion SF Bay Area,,"against Line 3 and Dakota Access Pipelines, for environmental protection, for native peoples' rights, build back fossil free, against climate change",1,rally; march,,,,,,,,,,,,https://actionnetwork.org/events/end-permits-for-fossil-fools-2,https://twitter.com/xrsfbay/status/1376604727689895938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,San Luis Obispo,CA,Mitchell Park; Mission San Luis Obispo,Stop AAPI Hate,more than 100; hundreds; more than 300,100,300,Black Lives Community Action,students; Black Lives Matter,"against anti-Asian racist violence, against white supremacy, for solidarity against racism",1,rally; march,,,,,,,,,,,,https://keyt.com/lifestyle/community/2021/04/01/demonstrators-march-in-downtown-slo-to-protest-rise-in-violence-against-asian-americans-and-pacific-islanders/,https://calcoastnews.com/2021/04/dozens-of-people-rally-against-asian-hate-in-san-luis-obispo/,https://www.newtimesslo.com/sanluisobispo/organizers-say-stop-aapi-hate-rally-is-more-than-just-a-one-day-event/Content?oid=10898415,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Schenectady,NY,Schenectady City Hall,Get Your Knee Off Me!,dozens,24,24,All of Us,Schenectady Clergy Against Hate; NAACP,"for banning police knee to neck holds, against police brutality, against racism",1,rally,,,,,,,,,,,,https://dailygazette.com/2021/04/02/all-of-us-leads-protest-for-ban-on-police-knee-to-head-holds/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Tuscaloosa,AL,"Foster Auditorium, University of Alabama",Stop Asian Hate Vigil,,,,"University of Alabama Division of Diversity, Equity and Inclusion",,against anti-Asian racist violence,1,vigil,,,,,,,,,,,,https://cw.ua.edu/81278/news/stopasianhate-ua-hosts-vigil-for-victims-of-anti-asian-hate-crimes/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Virginia Beach,VA,"Mt. Trashmore, 310 Edwin Dr",,,,,Black Lives Matter 757,,"against racism, against police violence, for police accountability, for justice for Donovon Lynch",1,demonstration,,,,,,,,,,,,https://twitter.com/BLM757/status/1377394617427980299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Washington,DC,National Museum of the American Indian; White House,,count pic,35,40,Indigenous Environmental Network,indigenous youth,"against Line 3 and Dakota Access Pipelines, for environmental protection, for native peoples' rights, build back fossil free, against climate change",1,run,,,,,,,,,,,,https://twitter.com/IENearth/status/1377616813752733708,https://twitter.com/keya_chatterjee/status/1377620025662709760,https://twitter.com/IENearth/status/1377673792521125895,https://twitter.com/IENearth/status/1378056844418105347,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Washington,DC,The White House,Hunger Strike for Yemen,,,,Yemeni Liberation Movement,,for ending Saudi-led blockade on Yemen,0,demonstration; hunger strike,,,,,,,,,,,,https://www.middleeasteye.net/news/yemen-war-activists-hunger-strike-washington-against-saudi-blockade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Washington,DC,"U.S. Army Corps of Engineers Headquarters, 441 G ST NW",,hundreds,200,200,Giniw Collective; Standing Rock Youth Council; Cheyenne River Grassroots Collective; Indigenous Environmental Network; Honor the Earth; Red Lake Treaty Camp; Camp Migizi; Seeding Sovereignty; Shut Down DC,,"against Line 3 pipeline project, for environmental protection, for native peoples' rights",1,demonstration,,"song and dance performances; carried black snake prop as long as city block; attempted to deliver 400,000 signed petitions; die-in; marched to White House; constructed tripod blocks on street",,,,,,,,,,https://www.instagram.com/p/CMkRb3IjtQt/,https://twitter.com/FordFischer/status/1377638106128646145,https://www.instagram.com/p/CNIMsN9BWeN/,https://twitter.com/collinrees/status/1377646732155162629,https://twitter.com/bmcushing/status/1377644125680504836,https://twitter.com/aletweetsnews/status/1377679337026113540,https://twitter.com/dallasgoldtooth/status/1377711323849617415,https://twitter.com/FordFischer/status/1377723290186362895,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,against racism,1,demonstration,,,,,,,,,,,,online submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Worcester,MA,St. Vincent Hospital,,,,,Massachusetts Nurses Association,nurses,for fair contract and safe staffing levels for nurses at St. Vincent Hospital,0,strike; picket,,,,,,,,,,,,https://www.telegram.com/story/news/2021/07/21/st-vincent-hospital-nurses-strike-marlena-pellegrino-tenet-healthcare/8043601002/,https://www.masslive.com/worcester/2021/07/supporters-march-through-worcester-in-solidarity-with-striking-saint-vincent-hospital-nurses-well-be-here-as-long-as-it-takes.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Albany,NY,New York State Executive Mansion,,a few dozen,36,36,VOCAL-NY; Housing Justice for All; Columbia County Sanctuary Movement; Met Council on Housing,,"for Invest in Our New York Act, for financial relief from coronavirus pandemic for undocumented immigrants and other excluded workers, for more state action against homelessness, against Governor Cuomo",0,demonstration,,,,,,,,,,,,https://twitter.com/housing4allNY/status/1377926290884419585,https://twitter.com/housing4allNY/status/1377928773346095109,https://twitter.com/CCSMNY/status/1377949956695322624,https://twitter.com/Met_Council/status/1377940722482044928,https://www.hudsonvalley360.com/news/nystate/activists-march-on-executive-mansion/article_670d0982-1433-5602-b6a7-f9912c534fc0.html,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Albany,NY,"Rocks, 77 Central Ave",,about 50,50,50,House of Precise,activists; elected officials,"for resignation of Albany County Legislator George Langdon IV, against homophobia",1,rally,,,,,,,,,,,,https://www.timesunion.com/news/article/Rally-to-call-for-Albany-County-legislator-to-16069841.php,https://www.hudsonvalley360.com/news/nystate/albany-rally-demands-legislator-s-resignation/article_1da04d10-36fa-5892-a4f2-234c319edcf0.html,https://www.news10.com/news/albany-county/stop-the-hate-rally-calls-for-albany-county-legislator-to-resign/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Atlantic City,NJ,Boardwalk,,nearly 100,100,100,Atlantic City Merchants Association,store owners; community members; elected officials,against criminal violence targeting Atlantic City Boardwalk merchants,0,protest,,,,,,,,,,,,https://pressofatlanticcity.com/news/local/14-year-old-and-12-year-old-charged-in-connection-with-atlantic-city-boardwalk-store/article_9c4f34bb-aec9-5c63-82d2-04493e788088.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Boise,ID,Idaho State Capitol,,forty or so,40,40,,students,"against state legislation that would restrict education on racism and sexism in public schools, against RS 28866",1,march,,,,,,,,,,,,https://www.idahoednews.org/school-policy/students-protest-proposed-restrictions-on-racism-sexism-in-idaho-school-curricula/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Boulder,CO,"Boulder Mennonite Church, 3600 Table Mesa Dr",,dozens,24,24,Boulder Mennonite Church; RAWtools,community members,"in remembrance of Boulder shooting victims, against gun violence",1,vigil; demonstration,,reshaped guns into garden tools,,,,,,,,,,https://www.denverpost.com/2021/04/03/boulder-mennonites-guns-garden-tools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Brookwood,AL,Warror Met Coal Inc.,,,,,United Mine Workers of America,,against unfair labor practices at Warrior Met Coal,0,strike; picket,,,,,,,,,,,,https://twitter.com/RadiclUnionist/status/1377983882767777793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Cape May Court House,NJ,Cape May County Superior Courthouse,,,,,Cape May County Right to Life Committee,,against abortion,2,vigil,,,,,,,,,,,,https://www.capemaycountyherald.com/community/religion/article_19f49ad2-92ff-11eb-813b-4b05872ea29f.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Chicago,IL,Palmer Square Park; home of Mayor Lightfoot; Logan Square,,count video,40,60,,,"for abolishing police, against racism, against police violence, for justice for Adam Toledo",1,direct action,barricaded streets near Mayor Lightfoot's house; riot gear,shined lights and chanted at police over barricades,,,,,,,,,,https://twitter.com/ChiVolunteerEMS/status/1377791577385484288,https://twitter.com/BGOnTheScene/status/1378191970061987840,https://twitter.com/dudgedudy/status/1378153779543994369,https://wgntv.com/news/chicagocrime/activists-march-to-mayors-home-in-response-to-fatal-police-shooting-of-13-year-old-in-little-village/,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Columbia,SC,University of South Carolina,,more than 100; hundreds,100,200,,students,for firing all University of South Carolina faculty members accused of sexual harassment,0,march,,,,,,,,,,,,https://www.wistv.com/2021/04/02/fire-all-abusers-student-protesters-demand-uofsc-fire-professors-accused-sexual-harassment/,https://abcnews4.com/news/local/uofsc-students-protest-call-for-four-professors-to-be-fired,https://www.wbtv.com/2021/04/03/fire-all-abusers-student-protesters-demand-uofsc-fire-professors-accused-sexual-harassment/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Denver,CO,,,,,,,family members,"for justice for Pam Cabriales, for trying juvenile accused of murder as an adult",0,protest,,,,,,,,,,,,https://www.thedenverchannel.com/news/local-news/family-of-woman-killed-with-ar-15-protests-for-justice-wants-juvenile-charged-as-adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,Eau Claire,WI,Owen Park,STOP AAPI HATE RALLY & VIGIL,hundreds,200,200,,Hmong community,against anti-Asian racist violence,1,rally,,,,,,,,,,,,https://www.facebook.com/events/271967524517345/,https://www.weau.com/2021/04/03/stop-aapi-hate-rally-and-vigil-in-eau-claire/,https://volumeone.org/photos/sets/2021/04/02/274562-photos-no-more-hate,https://www.leadertelegram.com/news/front-page/stop-asian-hate-hundreds-gather-to-support-asian-americans/article_9e2229b3-dc43-5bc2-b1e3-f410907e867c.html,,,,,,,,,,,,,,,,,,,,,,,,,,
