date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2022-11-07,Pennsburg,PA,,,,,,,,"for Mehmet Oz for U.S. Senate, for voting, against inflation, against crime, against fentanyl overdoses, for border security, for bringing balance to Washington",2,rally,,,,,,,,,,feat. Nikki Haley,,https://www.nbcphiladelphia.com/decision-2022/pa-candidates-for-u-s-senate-governor-make-final-pitch-to-voters-in-philly-suburbs/3415351/,https://www.egyptindependent.com/mehmet-oz-makes-his-final-pitch-to-voters-at-rally-with-nikki-haley-this-is-bigger-than-pennsylvania/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Philadelphia,PA,"Sheet Metal Workers International Association, 1301 S Christopher Columbus Blvd",,,,,,,"for Josh Shapiro for governor, for voting",1,rally,,,,,,,,,,,,https://www.nbcphiladelphia.com/decision-2022/pa-candidates-for-u-s-senate-governor-make-final-pitch-to-voters-in-philly-suburbs/3415351/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Philadelphia,PA,,,,,,Doctor Oz for Senate,,"for Republican candidates for office, for Mehmet Oz for U.S. Senate, for voting",2,rally,,,,,,,,,,feat. Dr. Oz,JM,https://www.cbsnews.com/pittsburgh/news/john-fetterman-rally-robinson-township/,https://www.foxnews.com/politics/pennsylvania-senate-fetterman-oz-make-final-pitches-voters-dueling-rallies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Philadelphia,PA,,,,,,,,"for Josh Shapiro for governor, for voting by Black women",1,rally,,,,,,,,,,,,https://www.nbcphiladelphia.com/decision-2022/pa-candidates-for-u-s-senate-governor-make-final-pitch-to-voters-in-philly-suburbs/3415351/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Pittsburgh,PA,"Pittsburgh Post-Gazette, 358 North Shore Dr",,,,,Newspaper Guild of Pittsburgh,journalists,"against unfair labor practices at Pittsburgh Post-Gazette newspaper, for fair contract",0,strike; picket,,,,,,,,,,,,https://www.pghcitypaper.com/pittsburgh/photos-post-gazette-journalists-strike-promise-to-publish-strike-publication/Content?oid=22629921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Rapid City,SD,"Barnett Fieldhouse, The Monument",,"approximately 1,000",1000,1000,,elected officials,"for Kristi Noem for governor, for Republican candidates for office, for voting, for unity, for personal responsibility, for limited government, for common sense",2,rally,on scene; forcibly led counter-protester out of building,,,,,,,,20221107-rapidcity-noem,feat. pre-recorded video message from Trump,EC; JM,https://rapidcityjournal.com/news/national/protester-removed-from-republican-rally-in-rapid-city/video_f40572e8-77ff-57b0-8a7c-ec9037e90185.html,https://rapidcityjournal.com/news/local/gop-rally-for-red-wave-in-rapid-city-on-election-eve/article_6080c35f-e1c6-59c9-9407-966225748c56.html,https://www.bhpioneer.com/local_news/sd-candidates-rally-base-ahead-of-election-day/article_e9c6f4ba-5ef2-11ed-8c94-cfa858f89e06.html,https://brookingsregister.com/article/election-day-2022-south-dakota-candidates-rally-bases-ahead-of-voting,https://apnews.com/article/2022-midterm-elections-donald-trump-kristi-noem-29f20234a5202c2567516300da2b71fc,https://www.dakotanewsnow.com/2022/11/08/gubernatorial-candidates-host-final-rallies-before-election/,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Rapid City,SD,"Barnett Fieldhouse, The Monument",,a,1,1,,,against Republican candidates for office,1,counter-protest,on scene; forcibly led counter-protester out of building,disrupted governor's speech with air horn,,,,,,,20221107-rapidcity-noem,,,https://rapidcityjournal.com/news/national/protester-removed-from-republican-rally-in-rapid-city/video_f40572e8-77ff-57b0-8a7c-ec9037e90185.html,https://rapidcityjournal.com/news/local/gop-rally-for-red-wave-in-rapid-city-on-election-eve/article_6080c35f-e1c6-59c9-9407-966225748c56.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Robinson Township,PA,,,about 300,300,300,Fetterman for PA,,"for Democratic candidates for office, for John Fetterman for U.S. Senate, vote union, build union, union workers for Fetterman",1,rally,,,,,,,,,,feat. John Fetterman,JM,https://www.cbsnews.com/pittsburgh/news/john-fetterman-rally-robinson-township/,https://www.penncapital-star.com/campaigns-elections/in-pgh-john-fetterman-rallies-the-base-in-u-s-senate-races-closing-hours/,https://www.foxnews.com/politics/pennsylvania-senate-fetterman-oz-make-final-pitches-voters-dueling-rallies,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against police terrorism, against mass incarceration, against racial injustice",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,https://www.instagram.com/p/CaSTboAu4rQ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Sacramento,CA,Arden Way and Colfax St,,,,,Camp Resolution,,"for services and housing for unhoused people, for community-building",0,demonstration,,encamped on vacant lot,,,,,,,,,,https://www.instagram.com/p/CjvUDIBrvbJ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Sacramento,CA,"SEIU State Council, 1029 K St",,,,,PNWSU Chapter 2015,,against unfair labor practices by SEIU,0,strike; picket,,,,,,,,,,,,https://twitter.com/LALiving213/status/1587207414222245888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,San Diego,CA,"Mercedes-Benz of San Diego, 4750 Kearney Mason Rd",,36,36,36,International Association of Machinists and Aerospace Workers Local 1484,dealership technicians,"for fair contract for automotive technicians at Mercedes-Benz of San Diego, against unfair labor practices",0,strike; picket,,,,,,,,,,,,https://jalopnik.com/penske-owned-mercedes-benz-dealership-fires-20-striking-1849196106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,San Jose,CA,Santa Clara County Office,,count vid,10,20,Youth Committee of the Amah Mutsun Tribal Band; Uwismak Singers,Amah Mutsun tribal members,"against the construction of the Sargent Quarry, for the conservation of sacred tribal land, for indigenous rights, we will protect Juristac, no mining at juristac, protect indigenous rights",0,rally,,,,,,,,,,,JM,https://www.hcn.org/articles/south-tribes-the-amah-mutsun-tribe-rallies-to-save-sacred-sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,San Marcos,TX,Texas State University,,count vid,150,200,Beto for Texas,,"for Democratic candidates for office, for Beto O'Rourke for governor, Beto for Texas",1,rally,,,,,,,,,,,JM,https://www.kxan.com/news/your-local-election-hq/beto-orourke-hosts-get-out-to-vote-rallies-on-texas-college-campuses-a-final-push-ahead-of-election/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Seneca,SC,,,,,,,,"for Henry McMaster for governor, for voting",2,rally,,,,,,,,,,,,https://www.live5news.com/2022/11/07/cunningham-hold-charleston-campaign-rally-monday/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CU_P39hJaOc/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Sioux City,IA,Dean Classic Car Museum,,,,,,elected officials,"for Kim Reynolds for governor, for Republican candidates for office, for voting, for small businesses and agriculture",2,rally,,,,,,,,,,,,https://siouxlandnews.com/news/local/reynolds-feenstra-grassley-and-iowa-gop-ticket-hold-final-rally-in-nw-iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Sioux Falls,SD,Washington Pavillion,,,,,,,"for Jamie Smith for governor, for voting",1,rally,,,,,,,,,,,EC; JM,https://www.bhpioneer.com/local_news/sd-candidates-rally-base-ahead-of-election-day/article_e9c6f4ba-5ef2-11ed-8c94-cfa858f89e06.html,https://brookingsregister.com/article/election-day-2022-south-dakota-candidates-rally-bases-ahead-of-voting,https://apnews.com/article/2022-midterm-elections-donald-trump-kristi-noem-29f20234a5202c2567516300da2b71fc,https://www.dakotanewsnow.com/2022/11/08/gubernatorial-candidates-host-final-rallies-before-election/,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Sturtevant,WI,"CNHi Racine Plant, 2701 Oakes Rd",,over 600,600,600,United Auto Workers Local 180,,"for fair contract for CNH Industrial and Case IH manufacturing workers, for higher pay and better benefits and more vacation time",0,strike; picket,,,,,,,,,,,,https://twitter.com/JonahFurman/status/1521138017787863040,https://twitter.com/JonahFurman/status/1521173565453787141,https://www.wsws.org/en/articles/2022/04/26/cnhi-a26.html,https://twitter.com/JonahFurman/status/1522303884819107841,https://www.wortfm.org/members-of-uaw-local-180-at-case-in-racine-are-entering-their-fourth-week-on-strike/,https://twitter.com/mel_buer/status/1546880470452842496,https://twitter.com/Journaltimes/status/1558945954346086401,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Upper Makefield Township,PA,,,,,,,,"for Doug Mastriano for governor, for voting",2,rally,,,,,,,,,,,,https://levittownnow.com/2022/11/06/shapiro-davis-fetterman-rally-supporters-in-lower-bucks-county/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Vandalia,OH,Dayton International Airport,,"more than 1,000",1000,1000,Save America,,"for JD Vance for U.S. Senate, for Republican candidates for office, for voting, for Donald Trump, against election fraud, for patriotism, against defunding police, against Mexican drug cartels, for border security, against rising crime, for the death penalty for drug dealers, make America safe again, against President Biden, against inflation, for energy security, for freedom, save America,",2,rally,,,,,,,,,,feat. Donald Trump and Marjorie Taylor Greene,EC; JM,https://twitter.com/NewsLiebs/status/1585401830502195200,https://www.whio.com/news/local/trump-rally-vandalia-maga-agenda-eve-midterm-elections/IQGBWACGOZBYTJWWX2KGAXXR2A/,https://www.rsbnetwork.com/news/trump-republicans-will-defund-the-cartels-not-police/,https://www.newsweek.com/why-donald-trump-chose-dayton-ohio-his-final-rally-stop-1757696,https://pulse.ncpolicywatch.org/2022/11/08/at-election-eve-rally-with-ohio-republicans-trump-sets-nov-15-for-very-big-announcement/#sthash.uDmYaW9T.dpbs,https://www.washingtontimes.com/news/2022/nov/7/trump-teases-nov-15-announcement-urges-voters-rall/,https://www.nytimes.com/2022/11/07/us/politics/trump-2024-announcement.html,https://www.washingtonexaminer.com/politics/on-election-eve-trump-teases-very-big-announcement-amid-2024-speculation,https://www.cleveland.com/open/2022/11/trump-uses-ohio-rally-to-promote-big-announcement-coming-next-week.html,https://www.wdtn.com/news/local-news/former-president-trump-to-arrive-in-dayton/,https://www.wcpo.com/news/government/elections-national/reports-trump-may-announce-presidential-run-at-dayton-rally,https://www.springfieldnewssun.com/local/trump-to-be-joined-by-vance-and-dayton-region-gop-candidates-at-todays-rally-in-dayton/OVHH6M2IXRG63G7KDUJUPLZ42M/',https://www.daytondailynews.com/local/trump-to-be-joined-by-vance-and-dayton-region-gop-candidates-at-todays-rally-in-dayton/OVHH6M2IXRG63G7KDUJUPLZ42M/,https://www.wksu.org/2022-11-07/hundreds-gather-early-for-former-president-trumps-rally-near-dayton-ohio,https://kelo.com/2022/11/07/trump-says-he-will-make-a-big-announcement-on-nov-15/,https://wkzo.com/2022/11/07/trump-says-he-will-make-a-big-announcement-on-nov-15/,https://thehill.com/homenews/3723917-watch-live-trump-holds-ohio-rally-as-talk-grows-of-2024-bid/,http://www.wfmj.com/story/47647139/vance-holds-final-rally-ahead-of-election-day-with-donald-trump,,,,,,,,,,,,
2022-11-07,Washington,DC,DC Central Detention Facility,,,,,,,"for justice for people jailed or imprisoned for participation in J6 events, against inhumane conditions in jail, for patriotism",2,vigil,on scene,,,,,,,,,nightly since beginning of August 2022,,https://www.washingtonpost.com/dc-md-va/2022/09/19/protest-dc-jail-trump-j6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Washington,DC,Lafayette Square,White House Peace Vigil,,,,,,"for banning nuclear weapons, for peace",0,vigil,,,,,,,,,,"continuous since June 3, 1981",,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Washington,DC,Lincoln Memorial,TERFs Out of DC!,approximately 15,15,15,Our Rights DC; Frederick Against Fascism,,"against transphobia, for trans and nonbinary pride and love, trans women are women, no borders no nations trans liberation, protect trans women, protect trans men, protect trans youth, when trans rights are under attack what do we do rise up fight back, Stonewall was a riot / we will not play nice, acceptance saves lives",1,counter-protest,on scene; formed line to separate counter-protesters from protesters; faced counter-protesters and pushed them back; designated area for counter-protesters and warned them they would face arrest if they continued to disrupt permitted event; confronted and arrested counter-protester using megaphone siren at designated counter-protest area,noise demo; megaphones and percussion and whistles; chanted at protesters; verbal clashes and brief physical confrontations with protesters,,,1,,,,20221107-dc-terftour,,,https://twitter.com/OurRightsDC/status/1589043400313303041,https://twitter.com/BGOnTheScene/status/1589721465423003648,https://twitter.com/BGOnTheScene/status/1589713033353654272,https://twitter.com/BGOnTheScene/status/1589728284782505985,https://twitter.com/BGOnTheScene/status/1589744213910261760,https://twitter.com/FordFischer/status/1589754233343000577,https://twitter.com/FordFischer/status/1589677672862724097,https://www.christianpost.com/news/let-women-speak-rally-trans-activists-1-arrested.html,https://www.instagram.com/p/CkyrRTNpHbn/,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Washington,DC,Lincoln Memorial,Free Speech for Women U.S. Speakers Corner Tour,count video,20,25,Standing for Women,,"against inclusion of trans women in spaces for women, save the tomboys, real feminists know men can't get pregnant, gender = feminism, women women women women women, pinko pro-choice anti-racist leftists say no to gender ideology, TERF is a slur, let women speak",2,demonstration,on scene; formed line to separate counter-protesters from protesters; faced counter-protesters and pushed them back; designated area for counter-protesters and warned them they would face arrest if they continued to disrupt permitted event; confronted and arrested counter-protester using megaphone siren at designated counter-protest area,verbal clashes with and brief physical confrontations with counter-protesters; transphobic slurs and other insults at counter-protesters,,,,,,,20221107-dc-terftour,,,https://twitter.com/reclaimingtrans/status/1581760764020686849,https://twitter.com/KDansky/status/1587138831316406274,https://twitter.com/BGOnTheScene/status/1589713033353654272,https://twitter.com/BGOnTheScene/status/1589728284782505985,https://twitter.com/FordFischer/status/1589754233343000577,https://twitter.com/FordFischer/status/1589677672862724097,https://twitter.com/BGOnTheScene/status/1589750163924742144,https://www.christianpost.com/news/let-women-speak-rally-trans-activists-1-arrested.html,https://www.instagram.com/p/CkyrRTNpHbn/,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Washington,DC,New York Ave NW and North Capitol St NW,,,,,Extinction Rebellion DC,,"against Washington Gas utility's planned $4.5 billion investment in new fossil fuel infrastructure, stop Project Pipes",1,banner drop,,,,,,,,,,,,https://twitter.com/xr_dc_/status/1589758462010933251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Washington,DC,,,count pic,15,20,,,"for releasing political prisoner Alaa Abd El Fattah from custody in Egypt, free Alaa",0,vigil,,,,,,,,,,,,https://twitter.com/BGOnTheScene/status/1589779649282052097,https://twitter.com/Lau_Bast/status/1590131808888553472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Wilton Manors,FL,,,,,,,,"for Charlie Crist for governor, for Val Demmings for U.S. Senate, for voting",1,rally,,,,,,,,,,,,https://www.local10.com/news/local/2022/11/08/florida-gov-ron-desantis-speaks-at-rally-in-hialeah-on-eve-of-election-day/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition;,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1557052880187805696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Arlington,VA,"Starbucks, 2200 Clarendon Blvd",Election Rally,count pic,14,18,Starbucks Workers United; Metro DC DSA,,"for collective bargaining rights for Starbucks workers, for unionization, no contract no coffee, union made coffee tastes better, negotiate a fair contract now!, union",0,rally,,,,,,,,,,on day of union vote,,https://twitter.com/dsa_nova/status/1589616995623788544,https://twitter.com/mdcdsa_labor/status/1590099079467368448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Atlanta,GA,Intrenchment Creek Park,,,,,,,"against construction of police training facility in Atlanta Forest, for environmental conservation",1,demonstration,,encamped in forest; tree sit,,,,,,,,,,https://unicornriot.ninja/2022/police-raid-atlanta-forest-occupation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Baltimore,MD,"ChrisT Bar, 4020 E Lombard St",,about 100; dozens,24,100,,,"for justice for Kevin Torres, Latinos lives matter, justice for Kevin",1,protest,,,,,,,,,,,EC,https://foxbaltimore.com/news/local/about-100-protest-death-of-baltimore-soccer-coach-at-the-hand-of-security-guard-kevin-torres-highlands-villanueva-soccer-team,https://www.cbsnews.com/baltimore/news/protestors-in-southeast-baltimore-call-for-justice-in-fatal-shooting-of-soccer-coach-by-security-guard/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Bend,OR,Deschutes County Courthouse,Justice for Barry Washington,,,,Central Oregon Peacekeepers,,"for justice for Barry Washington Jr., against racist violence",1,march; demonstration,,,,,,,,,,every weekday during trial,,https://twitter.com/copeacekeepers/status/1586792404631572480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Brookwood,AL,Warror Met Coal Inc.,,,,,United Mine Workers of America,,against unfair labor practices at Warrior Met Coal,0,strike; picket,,,,,,,,,,,,https://twitter.com/TheRealNews/status/1413205492806012929,https://twitter.com/GrimKim/status/1443950077450588167,https://twitter.com/lizshuler/status/1505920801215852547,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Burlington,IA,"CNH Industrial, 1930 Des Moines Ave",,roughly 350,350,350,United Auto Workers Local 180,,"for fair contract for CNH Industrial and Case IH manufacturing workers, for higher pay and better benefits and more vacation time",0,strike; picket,,,,,,,,,,,,https://twitter.com/JonahFurman/status/1521138017787863040,https://twitter.com/JonahFurman/status/1521173565453787141,https://www.wsws.org/en/articles/2022/04/26/cnhi-a26.html,https://twitter.com/JonahFurman/status/1522303884819107841,https://www.kwqc.com/2022/05/24/negotiations-stall-between-cnh-uaw-burlington/,https://twitter.com/mel_buer/status/1546880470452842496,https://twitter.com/Journaltimes/status/1558945954346086401,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Cedar Rapids,IA,Ingredion,,about 123,123,123,BCTGM Local 100G,,for higher pay and better health insurance for Ingredion workers,0,strike; picket,,,,,,,,,,,,https://www.kcrg.com/2022/08/01/workers-vote-strike-ingredion-cedar-rapids/,https://www.forbes.com/sites/errolschweizer/2022/09/13/why-ingredion-workers-are-still-on-strike-in-iowa/?sh=1eb95b2a75d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Chicago,IL,"Consulate General of Egypt in Chicago, 180 N Michigan Ave",,count pic,8,9,,,"for releasing political prisoner Alaa Abd El Fattah from custody in Egypt, free Alaa",0,demonstration,,,,,,,,,,,,https://twitter.com/MsKellyMHayes/status/1590400862354305025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Cleveland,OH,"Sherwin-Williams Plant, 26300 Fargo Ave, Bedford Heights",,,,,United Steelworkers Local 14919,,"against unfair labor practices at Sherwin-Williams Bedford Heights plant, for higher pay for workers",0,strike; picket,,,,,,,,,,,,https://www.prnewswire.com/news-releases/usw-members-strike-against-sherwin-williams-301483924.html,https://twitter.com/snaccrondsa/status/1495850420387958801,https://www.workers.org/2022/03/62197/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Clinton,PA,"Pittsburgh Post-Gazette, 2201 Sweeney Dr",,around 55,55,55,CWA; Teamsters Local 205/211; Pressmen's Union GCC/IBT Local 24M/9N,mailers; typographers,"against termination of healthcare benefits for Pittsburgh Post-Gazette newspaper workers during contract negotiations, against unfair labor practices, for fair contract",0,strike; picket,,,,,,,,,,,,https://www.pghcitypaper.com/pittsburgh/pittsburgh-post-gazette-workers-to-strike-at-midnight/Content?oid=22552487,https://twitter.com/ILRLaborAction/status/1578058522922827785,https://www.cbsnews.com/pittsburgh/news/cwa-workers-at-the-pittsburgh-post-gazette-officially-go-on-strike-unions/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Conway,AR,Conway High School,,,,,Coalition for Social Justice,students,"against mistreatment of transgender students at Conway High School, trans lives matter,",1,walkout; demonstration,on scene; threatened arrests; forced protesters to exit building,chanted in hall and outside building during closed meeting,,,3,,,,,"outside Conway Schools District meeting, which was not held at normal venue and was closed to public comment",EC,https://twitter.com/fc_csj/status/1590481556170104832,https://www.kark.com/news/local-news/a-protest-outside-of-the-conway-school-board-ended-in-three-arrests/,https://www.kait8.com/2022/11/10/students-protest-arkansas-schools-transgender-regulations/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Des Moines,IA,Iowa Events Center,,count video,2,2,Buffalo Rebellion,,"against planned construction of CO2 pipelines in Iowa, for environmental protection, against safety risks",1,protest,,disrupted National Carbon Capture Conference & Expo event,,,,,,,,feat. Jaylen Cavil,,https://twitter.com/jaylencavil/status/1590016723352444930,https://littlevillagemag.com/buffalo-rebellion-protest-carbon-capture-conference/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Douglas,AZ,"U.S. Customs and Border Protection - Douglas Port of Entry, 1st St and Pan American Ave",Healing Our Borders Prayers Vigil,,,,Frontera de Cristo,,in remembrance of migrants killed trying to enter the United States,1,vigil,,prayer vigil,,,,,,,,every Tuesday,,https://tucson.com/news/local/group-holds-vigil-for-migrant-shot-killed-by-border-patrol-agent/article_05eeee04-9a59-11ec-83ad-b7eb901b0b54.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,East Wenatchee,WA,Swire Coca-Cola,,,,,Teamsters Local 760,drivers; merchandisers; loaders,for higher wages for workers at Swire Coca-Cola beverage distribution company,0,strike; picket,,,,,,,,,,,,https://www.ifiberone.com/columbia_basin/beverage-distribution-workers-in-moses-lake-east-wenatchee-and-omak-actively-picketing-after-going-on/article_202312a2-4a56-11ed-ab10-6b3d7b598b71.html,https://www.wsws.org/en/articles/2022/10/18/eocq-o18.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Eau Claire,WI,"Seven Mile Creek Landfill, 8001 Olson Dr",,,,,International Union of Operating Engineers Local 139,,"for higher wages and better benefits for Everglades Holding LLC workers at Seven Mile Creek Landfill, against unfair labor practices",0,strike; picket,,,,,,,,,,,,https://www.weau.com/2022/05/04/seven-mile-creek-landfill-workers-strike/,https://www.wqow.com/news/chippewa-valley/gfl-workers-strike-at-seven-mile-creek-landfill/article_33ebb5be-cbf8-11ec-8e0f-671022d613f2.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Elkhart,IN,"Elkhart Products Corporation, 1255 Oak St",,more than 100,100,100,International Association of Machinist and Aerospace Workers,workers,for higher wages for Elkhart Products Corporation workers,0,strike; picket,,,,,,,,,,,,https://indianapublicmedia.org/news/workers-strike-for-higher-wages-at-elkhart-piping-manufacturer.php,https://indianapublicmedia.org/news/workers-strike-for-higher-wages-at-elkhart-piping-manufacturer.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Fayetteville,NC,Fayetteville State University,,,,,FSU Student Government Association,,"for voting, against voter suppression targeting the Black community",1,march,,,,,,,,,,,,https://abc11.com/midterm-elections-fayetteville-state-voting-college-students/12417972/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Folsom,CA,"Seaquest, 430 Palladio Pkwy",Election Day Train,,,,Freedom Riders 1776,,"for freedom, for patriotism",2,caravan,,,,,,,,,,,,https://savecalifornia.com/action.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Holcomb,KS,"Tyson Fresh Meats, 3105 IBP Rd",,about a dozen,12,12,International Association of Machinists Local 1989,scale technicians,"for restoring benefits stripped from unionized workers at Tyson Fresh Meats, for a holiday on Veterans Day, for stronger workplace protections against COVID-19",0,strike; picket,,,,,,,,,,,,https://striketracker.ilr.cornell.edu/,https://www.hutchnews.com/story/news/2022/07/23/strike-tysons-holcomb-plant-kansas-ks-surpasses-two-weeks/10130293002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Jessup,MD,"Sysco Baltimore, 8000 Dorsey Run Rd",,more than 300,300,300,Teamsters Local 355,drivers; warehouse workers,against unfair labor practices at Sysco distribution center,0,strike; picket,,,,,,,,,,,,https://www.wbaltv.com/article/sysco-strike-restaurants-scramble-to-fill-food-orders/39876202#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Kansas City,MO,"Wabtec Corporation, 10707 N Pomona Ave",,,,,IBEW Local 1464,workers,"for higher wages for workers at Wabtec Corporation, against misclassification",0,strike; picket,,,,,,,,,,,,https://twitter.com/hannahelisek/status/1587847104499785733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Lawrenceville,NJ,"Shred-It, 649 Whitehead Rd",,,,,Teamsters Local 469,,"against unfair labor practices at Shred-It, for higher pay for drivers and helpers",0,strike; picket,,,,,,,,,,,,https://www.instagram.com/p/CXv74K0svtK/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Los Angeles,CA,"SEIU Local 2015, 2910 Beverley Blvd",,,,,PNWSU Chapter 2015,,against unfair labor practices by SEIU,0,strike; picket,,,,,,,,,,,,https://twitter.com/LALiving213/status/1587207414222245888,https://twitter.com/pnwsu2015/status/1590025332673110016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Marion,VA,"General Dynamics, 150 Johnston Rd",,,,,UAW Local 2850,,for higher pay for workers at General Dynamics plants in Marion,0,strike; picket,,,,,,,,,,,,https://swvatoday.com/community/article_8431b82c-fc7f-11ec-85e0-7b521e381adb.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Massillon,OH,,,,,,Animal Liberation Front,,"against use of mink fur as fashion accessories, against animal cruelty",0,direct action,,"liberated 1,000 minks from farm",,,,,,,,,,https://www.indybay.org/newsitems/2022/12/22/18853559.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Melrose Park,IL,"Kerry Ingredients & Flavours, 3141 W North Ave",,,,,Teamsters Local 781,,"against unfair labor practices at Kerry Ingredients & Flavours, against mandatory overtime",0,strike; picket,,,,,,,,,,,,https://www.instagram.com/p/CbFkzWeBfGM/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,Milwaukee,WI,Wisconsin Center,,,,,Working Families Power; Voces de la Frontera Action;League of Progressive Seniors; All Voting Is Local,progressive voters,"in celebration of election results, for voting rights, for democracy, against race-based political attacks, against fascism",1,rally,,,,,,,,,,,,https://patch.com/wisconsin/milwaukee/rally-outside-milwaukee-central-count-urges-count-every-vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
