date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2022-03-01,Buffalo,NY,Buffalo City Hall,Rally to Support Ukraine,,,,Dnipro Ukrainian Cultural Center,,"in support of Ukraine, against Russian global aggression",0,rally,,,,,,,,,,,,https://www.facebook.com/events/742469660491566/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Cambridge,MA,"Memorial Church, Harvard University",,,,,Harvard Divinity School,,"for peace in Ukraine, for solidarity with Ukraine",0,vigil,,,,,,,,,,,JP,https://twitter.com/HarvardDivinity/status/1498754965371867145,https://hds.harvard.edu/news/2022/03/01/dean-david-hempton-ukraine-invasion,https://twitter.com/TempestWilliams/status/1498900570916241409,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Cambridge,MA,"University Hall, Harvard University",,more than 30,30,30,Asian American Association; Asian American Women’s Association; Task Force for Asian American Progressive Advocacy and Studies,students,"for establishing an ethnic studies department and condemning racism against Asian-Americans at Harvard University, against racist attack on Undergraduate Council president",0,rally,,,,,,,,,,,,https://www.thecrimson.com/article/2022/3/2/AAA-ethnic-studies-rally/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Carson City,NV,Nevada State Capitol,,count pic,15,30,,,"in support of Ukraine, against Russian global aggression, stop Putin, for boycotting Russian goods",0,rally,,,,,,,,,,,EC,https://www.nevadaappeal.com/news/2022/mar/01/carson-city-residents-rally-support-ukraine/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Chalottesville,VA,Albemarle High School,,more than 70,70,70,,,"for COVID mask mandates, against students not wearing masks in school, protect the vulnerable",0,rally,,walked out of class,,,,,,,,,EC,https://www.nbc29.com/2022/03/01/ahs-students-walk-out-protest-mask-optional-law/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Charleston,SC,Charleston City Hall,,approximately 200,200,200,,elected officials; local clergy,"in support of Ukraine, against Russian global aggression, stop Putin, we stand with Ukraine, for peace",0,rally,,,,,,,,,,,EC,https://www.postandcourier.com/news/at-protest-charleston-area-residents-express-outrage-over-russian-invasion-of-ukraine/article_45c163da-99a1-11ec-a3c6-af97de722dfb.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Cheyenne,WY,Wyoming State Capitol,Handmaid's Protest,four,4,4,,women,"for abortion rights, for women's rights, against HB 92, against state legislation that would defund University of Wyoming gender studies programs, against state legislation that would bar transgender girls from school sports",1,protest,,handmaid costumes,,,,,,,,,,https://www.wyomingnews.com/rawlinstimes/news/handmaids-protest-targets-bills-affecting-women/article_c99da52e-f298-59ee-a9d5-fe3f4ac076cb.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Cleveland,OH,"Sherwin-Williams Plant, 26300 Fargo Ave, Bedford Heights",,,,,United Steelworkers Local 14919,,"against unfair labor practices at Sherwin-Williams Bedford Heights plant, for higher pay for workers",0,strike; picket,,,,,,,,,,,,https://www.prnewswire.com/news-releases/usw-members-strike-against-sherwin-williams-301483924.html,https://twitter.com/snaccrondsa/status/1495850420387958801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Cuba,MO,"Midwest Petroleum Travel Plaza, 5922 MO-19; I-44 E; I-270 S; I-255 E; I-70E; Ted Everett Farm Equipment, 11998 IN-39, Monrovia, IN",The People's Convoy,fewer than 300,300,300,Children's Health Defense; Covid 19 Critical Care Alliance; The America Project; The Unity Project; Freedom Fighter Nation; Freedom Flyers; Washington Three Percenters,,"against COVID mandates, against corruption, for freedom, for patriotism",2,caravan,,,,,,,,,,,,https://t.me/ConvoyToFreedom/120,https://thepeoplesconvoy.org/,https://t.me/ConvoyToFreedom/422,https://t.me/ConvoyToFreedom/425,https://t.me/ConvoyToFreedom/428,https://www.washingtonpost.com/dc-md-va/2022/03/03/dc-peoples-convoy-beltway-protest/,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Davenport,IA,"Cobham Mission Systems, 2734 Hickory Grove Rd",,about 365,365,365,International Association of Machinists and Aerospace Local 388 and Local 1191,machinists,for higher pay and better health insurance and 401K plans for workers at Eaton Corporation-Cobham Mission Systems,0,strike; picket,,,,,,,,,,,,https://www.kwqc.com/2022/02/17/union-members-eaton-cobham-facility-voted-start-strike-midnight-thursday/,https://www.wqad.com/article/news/local/union-eaton-davenport-strike-day-one/526-1793707a-5428-490e-982b-f129a8a271ec,https://twitter.com/LetsJett/status/1495911548883279874,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Detroit,MI,Great Lakes Coffee Roasting Co.,,,,,UNITE HERE! Local 24; Comrades in Coffee,baristas; cooks,for higher pay and collective bargaining rights for workers at Great Lakes Coffee Roasting Company,0,strike; picket,,,,,,,,,,,,https://www.freep.com/story/news/local/michigan/detroit/2022/02/16/great-lakes-coffee-strike-union-contract-detroit/6811803001/,https://www.tag24.com/justice/activism/rashida-tlaib-adds-shot-of-solidarity-to-detroit-comrades-in-coffee-rally-2345612,https://www.metrotimes.com/detroit/great-lakes-coffee-workers-allege-unfair-labor-practices-as-strike-continues/Content?oid=29458465,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Douglas,AZ,"U.S. Customs and Border Protection - Douglas Port of Entry, 1st St and Pan American Ave",Healing Our Borders Prayers Vigil,17,17,17,Frontera de Cristo,,in remembrance of migrants killed trying to cross into the United States,1,vigil,,prayer vigil,,,,,,,,"every Tuesday since December 10, 2000",,https://tucson.com/news/local/group-holds-vigil-for-migrant-shot-killed-by-border-patrol-agent/article_05eeee04-9a59-11ec-83ad-b7eb901b0b54.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,East Lansing,MI,"Demonstration Hall Field, Michigan State University",Spartans Stand With Ukraine,hundreds; dozens,24,200,MSU Ukrainian Students Association,,"against Russian invasion of Ukraine, Kyiv is the capital of freedom, for peace, glory to Ukraine, no war, Putin is terrorist #1, glory to Ukraine, NATO protect the Ukrainian sky, for no-fly zone over Ukraine",0,rally,,,,,,,,,,,EC,https://www.wlns.com/news/michigan/msu-communities-rally-for-ukraine/,https://statenews.com/article/2022/03/msu-community-shows-support-for-ukraine-at-spartans-stand-with-ukraine-rally?ct=content_open&cv=cbox_latest,https://statenews.com/article/2022/03/msu-community-shows-support-for-ukraine-at-spartans-stand-with-ukraine-rally?ct=content_open&cv=cbox_featured,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Effingham,IL,Althoff Dr and Historic Hills Dr,,count video,40,50,,,"in support of People's Convoy, against COVID mandates, for freedom, for patriotism",2,demonstration,,,,,,,,,,,,https://t.me/ConvoyToFreedom/435,https://t.me/ConvoyToFreedom/480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Elmira,NY,N Main St and Church St,,,,,,local man,against Russian invasion of Ukraine,0,protest,,,,,,,,,,,,https://www.mytwintiers.com/news-header/world/local-man-whose-wife-lives-in-ukraine-holding-protest-against-russian-invasion/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Fort Worth,TX,,,,,,Beto for Texas,,for Beto O'Rourke for governor,1,rally,,,,,,,,,,,,https://www.elpasotimes.com/picture-gallery/news/politics/elections/2022/03/02/beto-orourke-wins-nomination-governor-look-fort-worth-rally/9335131002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Frankfort,KY,Kentucky State Capitol,Yes for Life,count video,50,75,,,for amendment to state constitution that would ban abortions and forbid state and federal dollars from supporting it,2,rally,,,,,,,,,,feat. Secretary of State Michael Adams and Attorney General Daniel Cameron,EC,https://www.wtvq.com/right-to-life-rally-supports-ky-constitutional-amendment/,https://www.wlky.com/article/anti-abortion-rally-kentucky-capitol-supports-amendement-november-ballot/39287218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Gainesville,FL,"Tigert Hall, University of Florida",UF-GAU Protest,,,,UF-GAU,,"for higher pay for graduate student workers at University of Florida, for living wage",0,protest,,,,,,,,,,,,https://www.wcjb.com/2022/02/26/university-florida-graduate-students-protest-against-unfair-living-wages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Gastonia,NC,Gastonia City Hall,Rally for Justice and Compassion,more than 20,20,20,Libertarian Party of North Carolina,,"for releasing police body camera footage related to the assault and arrest of homeless Army veteran Joshua Rohrer and the tasing of Joshua’s service dog Sunshine, to demand that the city of Gastonia stop blocking Pastor Colbert’s compassionate efforts to provide shelter for the homeless of Gastonia at his Faith Hope & Love Enrichment Ministries, Sunshine you always brightened my days RIP, justice for Joshua and Sunshine, pray for Josh",0,rally,,,,,,,,,,,,https://www.facebook.com/events/311160357655306/,https://www.gastongazette.com/story/news/2022/03/02/gastonia-protestors-rally-support-veteran-joshua-rohrer/9331966002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Geneseo,NY,Interfaith Center,,,,,,,in support of people suffering in Ukraine,0,vigil,,prayer vigil,,,,,,,,,,https://www.thelcn.com/news/local/geneseo-prayer-vigil-shows-support-solidarity-for-ukraine/article_c96837eb-836a-5a34-9d3c-ba6894eef10e.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Glen Falls,NY,Centennial Circle,,,1,1,,,"for peace in Ukraine, stand united",1,vigil,,,,,,,,,,,,https://www.informnny.com/news/local-news/glens-falls-woman-holding-daily-vigil-for-ukraine/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Goldsboro,NC,"Wayne County Public Schools Central Office, 2001 E. Royall Ave",,,,,Goldsboro NAACP,family; students; supporters,"against the suspension of Wayne County teacher Anthony Williams, against injustice, against the mishandling of Williams' case by the school administration",0,protest,,,,,,,,,,,VW,https://www.newsobserver.com/news/state/north-carolina/article258964713.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Greensboro,NC,Greensboro City Hall,,count pic,12,15,Greensboro City Workers Union UE Local 150,,"for higher pay for city workers, the city works because we do, I am a man, respect our years of service",0,protest,,,,,,,,,,,,https://twitter.com/ueunion/status/1499796814949613569,https://www.wfmynews2.com/article/news/local/city-workers-rally-downtown-for-better-pay-improvements/83-ebb2189a-3d30-4769-acf1-e2d12e0638c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Greenwich,CT,Greenwich Town Hall,,hundreds; more than 200,200,200,,,"against Russian invasion of Ukraine, for peace, in support of Ukraine, glory to Ukraine, stop war, help David stop Goliath, don't buy Putin's oil, for humanitarian aid to Ukraine",0,rally,,,,,,,,,,,EC,https://www.greenwichtime.com/news/article/Hundreds-rally-in-support-of-Ukraine-in-16969093.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Grover Beach,CA,"Vons, 1758 W Grand Ave",,about 40,40,40,UFCW Local 770,elected officials,"for higher pay and safer workplaces for grocery workers, fair pay for essential work, stand with us we sacrificed for you",0,picket,,,,,,,,,,,,https://ufcw770.org/upcoming-store-actions/,https://www.newtimesslo.com/sanluisobispo/local-grocery-store-workers-rally-for-better-wages-staffing/Content?oid=12142703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Gurnee,IL,"Gurnee Mills/Toys R Us; Hebron, IN; 1720 Thompson Rd, Indianapolis, IN",Freedom Convoy 2022,,,,,,"against COVID mandates, for freedom, for patriotism",2,rally; caravan,,,,,,,,,,meeting up with People's Convoy in Indianapolis,,https://twitter.com/AntifaMillChi/status/1498406142497763329,https://twitter.com/ShanHalligan/status/1498800322352984069,https://twitter.com/chifreemedia/status/1498804482506989568,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Honolulu,HI,Hawaii State Capitol,,count pic,15,20,,,"for Republican candidates for office, stand for Hawaii, against hypocrisy and corruption",2,rally,,,,,,,,,,,EC,https://www.hawaiinewsnow.com/2022/03/02/stand-hawaii-hawaii-gop-rallies-kick-off-2022-election-season/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Houghton,MI,"Husky Statue, Michigan Tech University",,around 25,25,25,,,"against Russian invasion of Ukraine, stand with Ukraine, stop Russia's war in Ukraine stop Putin, close the sky, for no-fly zone over Ukraine, for military and humanitarian aid to Ukraine",0,rally,,,,,,,,,,,,https://www.miningjournal.net/news/region/2022/03/rally-held-at-tech-in-support-of-ukraine/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Huntington,WV,Huntington Special Metals Corporation,,,,,United Steelworkers Local 40,metal workers,for higher pay and against increase in out-of-pocket cost of health insurance for employees of Huntington Special Metals Corporation,0,strike; picket,,,,,,,,,,,,https://www.wsws.org/en/articles/2021/10/07/wvir-o07.html,https://wchstv.com/news/local/no-progress-made-with-special-metals-negotiations-strike-now-set-to-last-through-holidays,https://wchstv.com/news/local/special-metals-united-steelworkers-unable-to-reach-a-deal-on-126th-day-of-strike,https://www.wowktv.com/news/local/special-metals-strike-nearing-6-months-with-no-end-in-sight/,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Indiana,PA,"Leonard Hall, Indiana University of Pennsylvania",,dozens,24,24,,students; faculty,"against Russian invasion of Ukraine, for peace, for freedom, in solidarity with the people of Ukraine",0,vigil,,,,,,,,,,,,https://www.thepenn.org/news/iup-community-gathers-to-show-support-for-ukraine/article_55bdf79c-9a70-11ec-be62-e766047466b9.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Iowa City,IA,Pedestrian Mall; Old Capitol Building,,dozens; more than 60,24,60,,,"against Russian invasion of Ukraine, for peace, for freedom, in solidarity with the people of Ukraine, stop Russian aggression",0,rally; march,,,,,,,,,,,EC,https://www.press-citizen.com/story/news/2022/03/01/dozens-march-downtown-iowa-city-show-support-ukraine/6980402001/,https://www.thegazette.com/news/ukranians-in-iowa-city-worry-about-families-in-war-zone-back-home/,https://littlevillagemag.com/ukrainian-americans-speak-on-behalf-of-friends-family-at-iowa-city-solidarity-rally/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Jackson,MS,"Jackson Women's Health, 2903 N State St",,,,,,,against abortion,2,protest,,verbally accost and confront patients arriving at clinic,,,,,,,,"daily since forever, but only started recording in CCC on 2021-12-01",,https://www.insider.com/abortion-protests-mississippi-clinic-says-protestors-hold-guns-yell-2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Jacksonville,FL,"The Green, University of North Florida",POC Student Voices Matter,count pic,12,13,UNF Students for a Democratic Society,,"against racism at University of North Florida, for centering Black and brown voices and their experiences on campus, for increased funding to student groups representing students of color, for diversity courses and sensitivity training for students and staff, for immediate suspension of employees involved in racist incidents, for formal apology, for right to protest",1,rally; march,,occupied university president's office,,,,,,,,,,https://twitter.com/unfsds/status/1498409038836547592,https://twitter.com/unfsds/status/1498744262581755906,https://twitter.com/unfsds/status/1498745916798517248,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Kearney,NE,Great Platte River Road Archway Monument,,,,,,,"in support of the People's Convoy, against COVID  mandates, for freedom, for patriotism",2,rally,,,,,,,,,,,EC,https://theindependent.com/news/local/semi-truck-convoy-rolling-past-grand-island-in-protest-of-medical-mandates/article_c4190ea4-9956-11ec-8a5f-632302034f28.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Kerhonkson,NY,Holy Trinity Ukrainian Catholic Church,,count video,100,150,,,"against Russian invasion of Ukraine, for peace",0,vigil,,prayer vigil,,,,,,,,,,https://www.recordonline.com/picture-gallery/news/2022/03/03/ukrainian-church-kerhonkson-ny-holds-peace-vigil/9347837002/,https://www.recordonline.com/videos/news/2022/03/03/vigil-peace-kerhonkson-woman-speaks-family-war-torn-ukraine/9349249002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Lawrenceville,NJ,"Shred-It, 649 Whitehead Rd",,,,,Teamsters Local 469,,"against unfair labor practices at Shred-It, for higher pay for drivers and helpers",0,strike; picket,,,,,,,,,,,,https://www.instagram.com/p/CXv74K0svtK/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Le Roy,IL,"Loves Truck Stop; 1720 Thompson Rd, Indianapolis, IN",Freedom Convoy 2022,,,,,,"against COVID mandates, for freedom, for patriotism, Trump 2024 make America great again",2,rally; caravan,,,,,,,,,,meeting up with People's Convoy in Indianapolis,,https://twitter.com/AntifaMillChi/status/1498406142497763329,https://www.washingtonpost.com/dc-md-va/2022/03/03/dc-peoples-convoy-beltway-protest/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Lincoln,NE,Nebraska State Capitol,The Nebraska People's Convoy,hundreds,200,200,Nebraskans Against Government Overreach,,"against COVID mandates, for freedom, for patriotism, Nebraskans united for medical freedom, freedom and fight both start with effort",2,rally,,,,,,,,,,,,https://t.me/NAGOgroup/265,https://t.me/NAGOgroup/262,https://t.me/NAGOgroup/242,https://t.me/NAGOgroup/330,https://t.me/NAGOgroup/340,https://t.me/NAGOgroup/350,https://www.klkntv.com/hundreds-protest-covid-mandates-in-downtown-lincoln/,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Livermore,CA,685 E Jack London Blvd,Mask-Choice Rally,,,,Let Them Breathe,,"against COVID mask mandates in schools, for mask choice, unmask our children",2,rally,,,,,,,,,,ahead of school board meeting,,https://www.instagram.com/p/Cagi5jaLVK-/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Los Angeles,CA,"University Religious Center, University of Southern California",,,,,University of Southern California Department of Slavic Languages,,"against Russian invasion of Ukraine, for peace, for democracy",0,vigil,,,,,,,,,,,,https://www.uscannenbergmedia.com/2022/03/02/usc-holds-vigil-in-support-of-ukraine/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Manhattan,KS,Triangle Park; Aggieville; City Park,,about 100,100,100,,students,"against Russian invasion of Ukraine, glory to Ukraine glory to heroes, for humanitarian aid to Ukraine",0,vigil; march,,,,,,,,,,,,https://news.yahoo.com/glory-heroes-manhattan-residents-show-232600625.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Melrose Park,IL,"Kerry Ingredients & Flavours, 3141 W North Ave",,,,,Teamsters Local 781,,"against unfair labor practices at Kerry Ingredients & Flavours, against mandatory overtime",0,strike; picket,,,,,,,,,,,,https://www.instagram.com/p/CbFkzWeBfGM/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Milpitas,CA,Milpitas City Hall,,,,,,advocates,"against sweeps of homeless camps in Milpitas, for meaningful solutions to homelessness",0,demonstration,,overnight tent encampment outside city hall,,,,,,,,,,https://sanfrancisco.cbslocal.com/2022/02/28/homeless-advocates-protest-outside-milpitas-city-hall/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,Monrovia,IN,"Ted Everett Farm Equipment, 11998 IN-39",,hundreds,200,200,,,"in support of the People's Convoy, against COVID mandates, for freedom, for patriotism, God bless America, this is the government our forefathers warned us about, farmers and truckers for freedom, timid men prefer the calm of despotism to the tempestuous sea of liberty, for love unity faith hope, FJB's mandate, the media is the virus, let's go Brandon, the liberty bell is ringing and it sounds like a truck horn",2,rally,on scene,,,,,,,,,,,https://t.me/ConvoyToFreedom/440,https://t.me/ConvoyToFreedom/443,https://t.me/ConvoyToFreedom/449,https://t.me/ConvoyToFreedom/467,https://twitter.com/LCRWnews/status/1499034136476061704,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,New Kensington,PA,Valley High School; 703 Stevenson Blvd,,60-70,60,70,New Kensington-Arnold Education Association,,"for higher pay and more affordable health insurance benefits for teachers, fair contract now",0,rally,,rallied prior to school board meeting,,,,,,,,,EC,https://triblive.com/local/valley-news-dispatch/new-kensington-arnold-teachers-rally-for-new-contract-threatens-strike-vote/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,New York,NY,"1031 Boynton Ave, Bronx",Mothers Cry for Justice: Pass the Community POWER Act!,,,,Hold Police Accountable NYC,,"in support of mothers of victims of police violence, for passage of city Community POWER Act, for civilian review board in cases of police brutality",1,vigil,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1498707289103949825,https://www.instagram.com/p/CaaDRTILpGm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,New York,NY,"1211 Avenue of the Americas, Manhattan",Truth Tuesdays,count video,13,14,Truth Over Fox; Rise and Resist NY,,"against Fox News, for democracy, Fox lies democracy dies, Putin speaks Fox repeats, Tucker is Putin's puppet, Ingraham is Putin's puppet, Fox loves dictators",1,demonstration,,,,,,,,,,,,https://twitter.com/TruthOverFox/status/1498753496245575682,https://twitter.com/riseandresistny/status/1498738175795253260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,New York,NY,"153-01 Jamaica Ave, Jamaica, Queens",#YemenCantWait National Day of Action,,,,Yemen Alliance Committee; Peace Action New York; Union of Arab Women; DSA-Anti War; New York Committee for Human Rights in the Philippines; WESPAC Foundation; North Country Peace Group; NYC War Resisters League; Malaya Movement NY Chapter; Brooklyn for Peace; Peace Action Bayridge,,"against war on Yemen, for War Powers Resolution in U.S. Congress, for withdrawing U.S. support for Saudi Arabia-led coalition waging war in Yemen, #YemenCantWait",0,rally,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1498705597352460288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,New York,NY,"East River Park, Manhattan",,,,,1000 People 1000 Trees,,"against East Side Coastal Resiliency plan, for conservation of East River Park, against ecocide, save the trees",0,protest,,,,,,,,,,,,https://twitter.com/protest_nyc/status/1485284890522394633,https://twitter.com/1000treesNYC/status/1489233234609246209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
